Bathrooms,Bedrooms,Beds,Accommodates,Guests,MinNights,MaxNights,ExtraPeople,HostListings,ResponseRate,Deposit,CleaningFee,FeeMissing,Price
1,1,2,4,2,2,30,10,3,1,150,30,0,105.1506849
1,2,3,4,4,3.1,60,20,1,1,130,47,1,158.5780822
1,1,1,2,2,3,1125,0,1,1,0,20,0,80
2,2,2,4,4,1.9,14,10,1,1,0,30,0,116.0821918
1,1,2,4,2,2,30,21,1,1,80,15,0,59.97534247
1.5,2,2,4,4,2.8,28,10,1,1,100,20,0,133.6493151
1,1,2,3,2,3,30,15,5,1,158,23,1,171.3561644
1.5,2,3,5,1,3.1,30,0,4,1,120,20,0,95.39726027
1,1,3,4,2,3.1,30,15,5,1,198,27,1,176.2465753
1,1,3,4,2,3,30,15,5,1,198,27,1,177.0520548
1,1,1,1,1,1,30,0,2,0.73,30,5.8,1,68.82191781
1,1,2,2,1,2,1125,10,3,1,0,0,0,40.60273973
0,1,1,2,1,3,1125,20,3,1,61,20,0,50
1,1,1,2,1,3,1125,0,2,0.88,79.8,19,1,55
1,2,3,4,4,3,1125,25,2,1,250,25,0,209.1643836
2,1,1,1,1,2,1125,0,1,1,90,0,0,43.98082192
3,3,5,6,1,3,7,0,1,0.67,0,50,0,258.9041096
1,1,2,2,1,1,90,0,1,1,0,17.4,1,75
1,1,1,2,1,5,1125,0,3,1,0,40,0,87.35616438
1,3,3,8,6,2,40,20,2,1,400,0,0,137.9452055
1,0,1,2,1,4,14,0,1,0.972,176,29,1,65
2,2,2,3,1,1,1125,40,3,0.9,45.4,18,1,66.81917808
1,1,2,3,1,5,180,0,14,1,100,50,0,67.22465753
1,3,6,7,5,2.9,1125,15,1,1,100,15,0,132.1780822
1,1,1,2,2,3,1125,0,1,0.33,150,30,0,70.1369863
1,1,1,2,1,2,40,0,2,1,130,27,1,35
1,1,1,2,2,2.4,90,0,3,1,100,32,0,77.77260274
1,1,1,2,1,3,21,0,2,1,160,12,0,42.52328767
1,1,1,4,2,1.2,14,15,2,1,0,20,0,106.7945205
1,1,1,2,2,1,30,10,2,1,0,40,0,84.59452055
1,1,1,2,2,2,1125,15,1,0.96,85,44,0,50
1,1,1,2,1,2,14,4,3,1,76,0,0,25.20273973
1,1,1,2,1,2,8,0,3,1,0,0,0,61.54246575
1,2,2,4,1,2,1125,0,1,1,200,40,0,159.6931507
1,3,3,6,1,4,1125,0,1,1,290,55,1,89.05479452
1,1,1,2,1,2,1125,0,2,1,96,13.8,1,109
1,1,1,1,1,1,30,20,1,0.978,0,15,0,22
2,3,4,8,1,2,1125,20,1,1,250,65,0,133.569863
1,1,1,2,1,3,21,0,2,1,160,12,0,43.49315068
1,2,2,4,1,2,1125,0,1,1,200,39.8,1,150
1,1,2,4,1,2.2,1125,15,1,1,80,35,0,45.08219178
1,1,2,2,2,1,1125,20,1,1,0,0,0,37.39452055
2,2,3,6,4,2,1125,10,1,1,150,0,0,178.6356164
1,2,6,6,6,2,60,15,1,1,0,60,0,182.030137
1,3,3,6,1,2,1125,0,2,1,20,25,0,81.34794521
1,2,2,4,2,3.2,30,0,2,1,150,25,0,101.0136986
1,1,2,4,1,3.8,31,0,1,1,0,35,0,97.65753425
1,2,2,5,2,2.2,1123,10,2,1,100,30,0,67.16712329
1,2,3,5,1,3.7,1125,0,2,1,166,55,1,108.6164384
1,1,2,4,1,3.7,60,0,2,1,190,16.6,1,82.10958904
1,1,2,3,2,2,1125,5,2,1,0,0,0,41.04109589
1,1,2,3,2,2,1125,10,2,1,60,17.8,1,51.04109589
1,1,1,3,2,2,1125,20,1,1,200,20,0,92.54794521
1,2,3,4,1,3.2,365,0,6,1,200,50,0,107.5890411
1,1,1,2,1,1,1125,0,1,0.86,32,9,1,70
1,1,2,2,1,2,1125,0,3,1,100,24.6,1,52.25205479
1,1,1,1,1,2,1125,0,3,1,100,20.2,1,37.42465753
1,1,1,2,1,2,31,0,3,0.94,0,45,0,69.21643836
1,1,1,2,1,2,12,0,1,1,200,5,0,49.82191781
1,2,3,4,1,7,365,0,1,1,80,29,1,76
1,2,5,8,6,2.2,90,25,2,1,95,55,0,137.5013699
1,2,3,4,1,3,365,0,29,1,200,0,0,179.2876712
1,1,1,2,1,7,1125,0,1,0.98,200,27,1,35
1,1,1,2,1,1,50,10,1,0.5,100,10,0,54.2739726
1,1,1,2,1,2,1125,20,1,1,80,8.8,1,150.9452055
1,1,1,2,1,2.3,30,5,1,0.86,75.6,7.6,1,38
1,1,1,2,1,2,5,0,1,1,0,5.2,1,58.04109589
1,2,2,4,2,4,60,10,1,1,400,30,0,89.10958904
1,1,1,2,1,2,1125,0,1,0.84,200,0,0,66.00821918
1,1,1,1,1,1,1125,0,1,1,0,0,0,87.8630137
1,2,2,4,1,5,1125,0,1,1,150,41.4,1,79
1,1,1,2,1,1,28,12,1,1,190,10,0,68.89041096
2,2,4,6,4,5.4,1000,15,14,1,0,0,0,203.4958904
1,1,3,4,2,2,60,20,2,1,100,50,0,86.2630137
2,2,3,4,4,2,1125,200,1,0.98,118,50,0,280
1,1,1,2,1,2,1125,20,2,1,0,0,0,50.97260274
1,2,2,3,1,3,1125,0,1,1,50,25,0,125
1,1,1,2,2,3,100,50,1,0.91,250,34.2,1,120
1,1,1,3,2,1,40,20,1,1,0,17,0,89.57534247
1,2,2,4,4,2,30,15,1,1,100,58,0,80.20547945
1,2,3,6,1,2,28,0,1,1,150,50,0,249
1,2,2,4,2,2,1125,30,1,1,200,30,0,122.660274
1,1,1,2,1,2,28,0,1,1,0,25,0,150
1.5,2,3,6,6,1,1125,15,1,1,90,68,0,76.17260274
1,3,3,6,1,4.2,30,0,4,1,200,32,1,131.0410959
1,4,4,7,1,3,1125,0,2,1,260,45,0,301.8082192
2,2,4,6,1,3.3,1125,0,7,1,150,45,0,156.2027397
0.5,1,2,2,1,2,40,0,2,1,174,14,1,25
1,2,3,5,4,3,1125,20,3,1,0,0,0,151.1808219
1,1,2,4,2,2,30,18,1,1,250,50,0,66.90410959
1,2,4,6,4,3.1,1124,20,6,1,150,30,0,178.8986301
1,3,6,9,7,2.9,1124,25,6,1,150,50,0,204.660274
1,2,4,4,1,2.8,28,0,2,1,140,33,1,327.1671233
1,2,3,6,1,3,1125,0,1,1,100,32,1,250
1,1,1,2,2,1,1125,20,7,1,40,0,1,56.4109589
2,4,7,11,8,2,30,28,1,0.9,150,20,0,190.630137
1,1,2,4,1,1,1125,10,3,1,80,21,1,30
2,2,2,4,1,2,1125,0,1,1,0,50,0,67.63013699
1,3,4,5,4,2,30,0,3,1,60,31.6,1,82.69863014
1,1,1,2,1,1,20,11,1,1,94,16,1,47.84657534
1.5,2,4,5,1,2,1125,0,1,1,90,33.8,1,75
1,1,1,2,2,1.3,1125,30,1,1,40,16,1,92.03287671
1,1,2,2,2,2,28,20,2,1,0,15,0,45.26027397
1,4,4,7,1,4.7,1125,0,1,1,300,30,0,99.56164384
2,3,4,8,4,4.3,1125,30,28,1,150,0,1,148.6493151
1,1,1,1,1,1,1125,0,2,1,140,20,0,38.3890411
1,2,2,3,1,3,28,0,1,1,128,34.6,1,105.6986301
2,1,1,2,1,1,1125,0,3,1,60,18.8,1,66.78082192
1,3,5,5,1,7,14,0,1,1,200,50,0,200
1,1,1,2,2,2,1125,15,1,1,80,50,0,66.47123288
2,2,4,6,4,3,1125,5,3,1,150,0,0,127.4918033
1,1,1,2,1,1,21,0,3,1,100,5,0,39
1,1,2,3,2,3.2,28,10,6,1,100,40,0,78
1,1,1,3,1,3,30,0,1,1,200,15,0,65.17808219
1,1,1,2,1,2,1125,0,1,1,20,10,0,37.19178082
1,1,1,2,1,2,7,0,1,0.9,50,0,0,56.70136986
2,2,4,5,1,3,30,0,4,1,130,20,0,104.9479452
1,1,1,2,1,2,1125,0,1,1,0,0,0,46.55068493
1,1,1,2,1,2.2,90,0,3,1,100,28,0,64.5890411
1.5,1,1,2,1,4,1125,0,1,0.8,100,17.8,1,65
1,1,2,3,2,2.5,365,10,2,1,0,0,0,102.2438356
1,1,1,2,1,5,14,0,1,1,100,13,0,49.37534247
1,1,1,4,2,2,30,10,3,1,150,30,0,105.1232877
2,2,3,5,4,1.1,100,40,1,1,80,58,0,172.2630137
1.5,2,2,4,4,4,90,0,1,0.8,150,60,0,145.3561644
1,1,2,4,1,1,1125,7,3,1,80,0,0,34
1,1,1,2,1,3,365,0,15,1,80,22,1,231.8054795
2,3,3,6,1,3,1125,0,1,0.934,90,50,0,150
1,2,2,4,1,2,31,10,1,1,0,40,0,76.12328767
2,2,2,5,4,1.4,1125,5,1,0.9,100,24,0,87.80273973
1,2,2,4,4,3,1125,80,1,0.844,400,24.8,1,80
1,1,1,2,2,2,1125,0,2,1,100,20,0,75.79726027
1,2,4,6,4,2,31,20,2,1,200,50,0,99.73972603
2,3,3,6,1,7,62,0,1,0.986,200,29.6,1,220
1,1,1,2,1,1,1125,15,1,1,220,13,1,29.61643836
2,1,1,2,1,1.3,1125,5,3,1,106,20,0,31.80273973
1,3,3,6,1,3,1125,0,1,0.94,250,36,0,176
1.5,1,1,2,2,2,1125,25,1,1,0,15,0,56.97808219
2,1,1,2,1,1,1125,0,1,1,32,35,0,38.93424658
2,2,2,5,4,2,1125,25,1,1,100,15,0,89.2739726
1,1,1,2,1,2,365,0,1,0.988,100,15,0,59
1,1,2,4,2,3.5,100,15,7,1,200,56,0,81.24383562
1,1,1,2,1,1,1125,10,2,1,0,20,0,37.87123288
1,1,1,2,1,2,31,0,1,1,250,10,0,77.62295082
1,1,1,2,1,1,1125,0,1,1,32,18,1,72.84931507
1,2,3,5,5,4,30,0,9,1,100,0,0,90.21917808
1,2,2,3,1,2,1125,0,1,1,300,20,0,102.8493151
3,3,4,6,1,2.9,1125,0,90,1,200,0,1,170.7808219
1,3,3,5,3,2,1124,13,4,0.75,300,40,0,145.6164384
1,1,2,4,2,2,1125,20,1,1,150,15,0,58.08219178
2,1,1,2,1,1,1125,0,2,1,16,4.8,1,45.82191781
1,1,1,2,1,3,14,5,1,1,36,7.2,1,33.26027397
1,1,1,2,1,3,1125,0,1,1,70,10,1,47.30410959
1,1,1,2,2,2,30,20,1,0.978,220,25,0,94.08493151
1,1,1,2,1,2,31,10,2,1,100,18,1,35.69589041
1,1,2,4,1,2.1,27,10,3,1,150,24,1,68.0109589
1,2,3,6,2,3.4,1125,5,6,1,0,39,0,85.2739726
3,3,7,8,1,1.4,1124,0,2,1,150,60,0,263.6958904
2,2,2,4,1,3,1125,0,2,1,80,35,0,136.509589
2,2,6,6,1,2.9,28,0,7,1,250,0,0,194.5205479
1,2,2,4,2,4,1125,0,1,1,100,25,0,180
1,1,1,2,1,3,1125,0,1,1,150,19,1,36.16712329
1,1,1,2,1,1,1125,0,1,1,80,14.6,1,52.8109589
1,3,3,7,6,1,1125,30,6,0.99,250,40,0,149.2493151
1,2,0,4,4,2.9,1125,0,90,1,200,0,0,193.5945205
1,2,3,4,1,1.8,30,0,2,1,100,30,0,125.3178082
2.5,1,2,4,2,3,14,25,1,1,140,8,1,70
1,0,1,2,1,1,1125,0,1,1,60,20,0,104.969863
1,1,1,2,1,3,150,0,14,1,200,12.8,1,97.77260274
1,1,2,3,2,4,60,10,2,1,100,12.4,1,119.2164384
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,55
2,3,4,7,1,7,1125,0,1,1,200,42.6,1,148.0246575
1,3,4,7,1,5,14,0,2,1,150,35,1,300
1,1,1,2,1,7,41,0,1,1,100,45,0,95
1,1,1,2,1,4,30,0,1,1,40,16,1,60
3,1,1,2,1,2,1125,0,1,1,20,8,0,51.53424658
2,2,2,4,2,2,1125,15,2,0.93,85,52,0,130
1,2,4,6,1,3.2,1125,0,1,1,210,45,0,133.4520548
1,2,2,3,2,2,93,30,1,1,200,15,0,81.23287671
2,2,2,4,2,3,1125,20,2,1,100,55,0,196.0082192
1,1,2,4,2,2,1125,10,3,1,196,25.4,1,102.6356164
2,3,4,8,8,2,1125,20,3,1,90,74.4,1,235.3424658
1,2,2,2,1,7,1125,0,2,1,150,20,0,77
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,75
3,4,4,6,1,3,8,0,1,1,60,52,1,160
2,2,6,6,1,2.8,28,0,7,1,250,15,1,220.8356164
1,1,1,2,2,3,56,50,1,1,80,20.4,1,99.79452055
1,1,1,2,1,3.1,30,0,2,1,0,30,0,66.30136986
1,1,2,3,2,2.9,60,20,1,1,150,25,0,77.44931507
2,1,1,1,1,1,1125,0,1,0.8,62,11.4,1,80
1,1,1,2,1,1,28,15,1,1,100,25,0,89.16712329
1,1,1,2,1,1,30,0,3,0.908,99,15,0,45
1,1,3,3,3,2,14,80,1,1,112,47,1,80.12328767
1,2,2,4,1,2,1125,0,1,0.98,85,58,0,50
2,2,2,6,1,5,1125,0,1,0.934,150,23.8,1,89
1,1,1,2,1,2,31,0,1,1,0,0,0,91.53972603
1,1,1,1,1,1,1125,0,3,0.9,300,20,0,65.3369863
1,1,1,2,1,2,1125,0,2,1,200,12,0,27.64383562
1,1,1,2,1,2,14,0,2,1,100,13.8,1,32.17808219
1,2,2,4,4,2,28,15,1,0.9,85,58,0,90.57808219
1,2,2,4,1,2,360,0,1,1,0,30,0,148.2986301
1,1,2,2,1,2,31,0,2,1,100,16,1,45.62739726
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,60
1,1,1,2,1,2,7,0,2,1,73.2,13.4,1,75.84931507
2,2,3,5,4,1.4,30,20,1,1,300,59,0,131.3013699
1.5,2,3,6,1,2,1124,15,2,1,0,45,0,72.7890411
1,1,6,6,1,1.4,1125,25,3,0.92,200,35,0,276.0438356
1,1,1,2,1,1,31,15,2,0.96,0,0,0,67.05479452
1,1,1,2,1,1,21,0,1,1,100,10,0,70
1,2,2,4,1,2,31,0,2,1,100,30,0,165.4383562
1,1,1,2,2,3,1125,15,1,1,90,50,0,54
1,1,1,2,2,1,360,15,3,0.9,75,10,0,49.42191781
1,1,1,2,1,2,50,0,1,1,90,35.4,1,70
3,3,5,10,6,2,14,0,10,0.97,0,0,0,221.5150685
1,2,4,5,4,3.4,30,0,3,1,200,0,0,222.2986301
2,1,1,2,1,2,5,0,1,1,90,7,1,55.72054795
1,2,2,4,1,3,365,0,1,0.988,200,27,1,90
1.5,5,5,10,1,1,1125,0,2,0.9,300,46,1,267.8027397
1,1,2,2,2,1.3,30,0,6,1,0,14.4,1,152.5616438
1.5,1,1,2,1,2.1,1125,0,1,1,0,0,0,49.27123288
1,1,1,2,1,1,31,10,2,1,0,0,0,56.63013699
1,2,2,4,1,2.1,30,0,2,1,100,30,0,123.1506849
1,1,1,2,1,2,14,0,2,1,106,17,1,51.63287671
1,1,1,2,2,3.9,28,50,1,1,150,38,0,164.4794521
1,2,2,4,4,3,1125,15,1,1,350,35,0,140
1,1,1,2,1,1,200,0,1,1,0,0,0,157.1506849
1,1,1,2,1,2.9,1125,20,2,1,56,20,0,75.79452055
1,1,1,2,1,1,10,0,1,1,100,10.8,1,60.64383562
1,1,2,4,2,2,1125,7,1,1,100,7,0,79.84109589
1,1,1,3,1,1,1125,0,1,0.872,100,50,0,240
2,1,1,2,1,2,1125,0,1,0.98,50.2,16,1,95
2,3,3,6,1,3,14,0,1,1,100,41,1,208.9315068
1,1,2,4,1,5,1125,20,2,0.5,200,50,0,90
1,2,3,4,3,5,1125,25,1,0.95,150,15,0,115
2,2,6,6,1,2.9,14,0,7,1,250,33,1,220.9315068
1,1,1,2,1,3,20,0,1,1,100,20,0,65
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,70
1,1,1,4,2,1.2,90,20,1,1,0,15,0,63.00273973
1,2,2,4,1,2,100,0,2,1,99,40,0,118.0410959
4,4,4,8,8,2,1125,15,1,1,110,90,0,297.0657534
1,1,1,4,2,2,1125,20,7,1,36,14.4,1,55.1260274
1,1,2,3,1,2,3600,0,1,0.784,100,10,0,59
1,2,3,4,1,2,30,0,1,1,200,28.6,1,85
1,1,1,2,1,3,14,0,1,0.822,246,14,1,65
1,2,4,4,1,2.1,1125,0,2,1,100,25,0,155.9178082
1,1,1,2,1,2.1,1125,20,2,1,0,0,0,41.14246575
1,1,2,2,1,2,1125,0,2,1,66,10.6,1,99
1,1,1,4,2,2.3,365,10,1,1,100,21,1,108.9452055
1,1,1,2,1,2,99,0,1,1,400,11,1,50.90684932
1,1,1,2,1,2,1125,10,1,1,0,0,0,40.70958904
1,1,1,2,1,1,30,20,2,1,200,10,0,30.16712329
1,2,2,4,1,2,30,0,2,1,100,20,0,150
1,1,2,2,1,2,14,0,3,1,20,9,1,85.04109589
1.5,2,3,4,4,1.9,1125,0,1,1,200,49.2,1,119.6849315
1,1,1,2,1,1,1125,0,1,0.8,100,10,0,45
1,1,1,2,2,1,45,0,3,1,100,10,0,26.56986301
1,1,1,2,1,1,180,0,1,1,180,33,1,54.45205479
1,3,4,8,1,3,1125,0,1,0.892,230,46,1,300
1,1,1,2,1,3,1125,0,1,1,100,13,1,71.73150685
1,1,1,2,1,2,1125,0,1,1,0,0,0,61.29589041
2,2,4,5,4,3.1,1125,25,29,1,200,0,0,205.2410959
1,0,2,4,2,2,1124,15,1,1,0,15,0,99.30958904
2,3,3,4,1,3,1125,0,1,0.8,300,50,0,250
2,2,7,6,4,2,1124,15,1,1,77,34.6,1,149.1232877
1,1,2,5,4,1,1125,25,2,1,155,21,1,110
1,2,2,4,2,2.1,1125,0,39,0.99,0,0,0,225.0328767
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,36.24657534
1,1,1,2,1,3,1125,0,2,1,20,20.8,1,30.00821918
1,1,1,2,1,2,1125,15,2,1,100,10,0,33.11780822
1,1,1,2,15,3,1125,0,2,1,0,17,0,39
1,1,1,2,2,2,14,0,1,1,100,20,0,66.91780822
1,1,1,2,1,1,1125,15,1,0.8,200,11,1,45
1,1,1,2,1,2,1125,0,3,1,140,16.6,1,55
1,1,1,2,1,1,1125,0,1,1,80,14.6,1,60
1,1,1,4,1,1,1125,0,1,0.978,95,23.2,1,80
2,1,1,2,1,2,1125,10,10,0.97,0,25,0,33.81917808
1,1,1,1,1,1,2,0,1,1,79,0,0,38.47945205
1,3,3,6,1,3,1125,0,1,1,0,0,0,129
1,2,2,4,1,2,1125,0,1,0.25,90,70,0,95
1,1,2,4,4,1,1125,30,2,1,60,22,1,111.3972603
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,50
1,1,1,1,1,2.1,1125,0,2,1,0,0,0,36.81369863
2,1,1,2,1,2,7,0,1,1,40,20,0,48.07123288
1,1,1,1,1,2,1125,0,7,1,0,12,1,28.75342466
1,1,1,2,2,4,1125,0,1,1,100,13,1,62.8630137
1,1,2,4,1,2,1125,19,1,1,100,55,0,69.08219178
1,2,2,4,1,2,14,0,3,1,100,35,0,142.8630137
1,1,1,2,1,1.1,1125,10,1,1,0,0,0,29.89589041
1,1,1,2,1,2,1125,0,7,1,17,21,1,55.0739726
1,1,1,2,1,3.3,10,25,3,1,100,0,0,50.10684932
1.5,1,1,2,1,3,29,0,4,1,96,16.2,1,112.7534247
1,1,1,2,1,2,6,15,1,1,0,0,0,62.80821918
1,1,1,2,1,2,31,0,1,0.96,75.4,14.2,1,58
1,1,1,2,1,2,365,0,3,0.92,150,35,0,138.6246575
1,1,1,2,2,2.6,120,15,3,1,0,32,0,95.61643836
1,1,1,2,1,2,5,0,2,1,0,0,0,80.60273973
1,1,3,3,2,2,1125,0,8,1,20,30,0,200
1,0,1,2,1,3.1,120,0,1,1,100,29,1,82.23287671
1,0,2,3,1,1.4,1125,0,9,1,100,40,0,139.5342466
2,2,3,4,4,2,30,0,1,1,0,40,0,75.98082192
1,1,2,4,1,1.9,30,0,3,1,120,36.2,1,62.76712329
1,1,1,4,2,2.3,31,10,2,1,150,27.6,1,92.93972603
1,1,1,2,1,2,30,0,2,1,0,20,0,70
2,2,5,6,1,4.2,30,0,3,1,200,24,1,222.4520548
1,2,4,6,4,3.2,1125,10,9,1,100,60,0,270.4876712
1,1,1,2,2,2,1125,15,1,1,85,50,0,68.69041096
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,76.76438356
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,96
1,1,1,3,2,1,90,25,2,1,79,15,0,78.4739726
2,1,1,2,1,2,1125,40,1,1,125.4,27,1,60
1,1,4,4,1,1.2,206.1,0,6,1,66,17,1,32.97534247
1,1,1,2,1,2,14,0,1,1,16,5,0,30
1,3,3,6,6,3,1125,10,2,0.8,110,25,0,137.1506849
1,1,1,2,1,3,365,0,29,1,200,0,0,170.4657534
1,1,2,3,2,3,1125,20,29,1,90,24.6,1,107.9315068
1,1,2,3,2,3.2,1125,20,29,1,130,24.6,1,112.8931507
1.5,1,1,2,2,2.6,31,0,1,1,150,50,0,93.54246575
1,1,1,1,1,1,1125,0,1,1,67,6.8,1,50
2,2,3,5,1,3.2,365,0,29,1,200,30,1,225.9452055
1,1,1,2,1,3.3,28,5,1,1,0,35,0,43.83835616
1,1,1,2,2,2.1,7,25,1,1,0,5,0,67.56712329
1,3,3,5,5,2,30,0,1,1,0,60,0,66.56986301
1,2,2,3,1,2,1125,0,1,1,0,50,0,136.630137
2,1,1,2,2,3,1125,10,2,1,60,10,0,51.76712329
1,3,4,6,6,7,14,0,1,1,200,50,0,109
2,2,2,6,4,7,1125,10,2,1,159,60,0,100
1,1,2,2,1,2,8,0,3,1,15,13,1,85
2,2,3,4,1,3,365,0,29,1,300,23,1,181.8630137
1,1,1,2,1,2,25,10,1,0.67,0,20,0,36.91232877
1,1,1,4,1,2.1,35,0,2,1,150,25,0,69.59178082
1,1,6,6,1,1.2,208.3,0,6,1,66,17,1,31.77534247
1.5,2,7,7,5,2.7,1000,20,14,1,0,0,0,297.5232877
1,1,2,3,1,1,1,0,2,1,0,0,0,95.64383562
2,2,3,4,1,2.3,14,0,1,1,130,43,1,128.3150685
1,2,3,4,1,3,30,0,3,1,76,29,1,113.6164384
1,1,1,2,1,2.4,1125,0,2,1,250,17,0,48
1,1,1,2,2,2,7,0,1,0.88,100,20,0,54.69315068
2,1,1,2,1,1,1125,5,3,1,60,10,0,46.12328767
1,1,6,6,1,1.2,226.6,0,6,1,106,36,1,34.11232877
2,1,1,2,1,1,1125,5,3,1,60,10,0,43.53972603
1,1,1,1,1,3,1125,0,1,1,40,18,1,62.10684932
1,3,4,5,5,1.9,31,0,21,0.9,250,0,0,204.9123288
1,2,3,5,5,1.8,31,0,21,0.9,250,0,0,163.7643836
1,1,1,2,2,1.6,31,0,21,0.9,250,0,0,148.7315068
2,2,2,6,4,1.2,31,10,2,1,200,50,0,137
1,2,4,6,4,1.8,31,16,21,0.9,250,0,0,162.8739726
1,2,3,4,1,3,1125,0,3,1,176,75,0,102.6164384
2,2,5,6,4,3,1125,5,3,1,150,25,0,128.6657534
1,1,1,2,1,3,5,0,1,1,180,5.2,1,75
1,2,1,2,2,2,1125,0,2,1,75.8,13.4,1,60
1,1,1,2,1,2.9,29,0,4,1,100,30,0,119.0958904
1,1,1,4,1,3,1125,0,3,1,135,75,0,84.53424658
2,2,4,4,1,2,365,0,2,1,70,33.4,1,204.2465753
1,1,1,2,2,2.8,31,0,21,0.9,250,0,0,123.4054795
1.5,1,2,3,1,2,1125,0,1,1,260,20,0,85.69863014
1,2,2,4,1,3,21,0,3,0.978,200,50,0,137.0328767
1,1,2,3,1,3,10,25,3,1,100,14.8,1,50.34794521
1,1,1,2,1,1,1125,0,1,1,0,0,0,65
1,1,1,4,2,3.3,30,5,2,1,150,35,0,110.8082192
1,1,1,2,1,1,1125,0,2,1,40,13,1,60.31506849
1,1,2,2,1,2,120,0,3,1,78,10,0,71.15068493
1,1,1,2,1,3,14,0,1,1,106,17,1,75.10958904
1,1,1,4,2,2.3,28,20,2,1,150,26,1,103.5753425
1,1,1,2,1,2.1,1124,0,2,1,76,10,0,66.1890411
1,1,1,2,2,1,1120,0,3,1,0,0,0,82.16986301
1,1,1,2,2,2,1125,10,2,1,80,18,0,63.10958904
1,1,1,2,1,1,7,0,1,0.94,150,0,0,200
1,1,1,2,1,4,1125,10,4,1,0,10,0,29.88767123
1,1,2,4,2,3.8,1125,10,1,1,400,0,0,110.136612
1,1,4,4,2,2,28,10,1,1,100,0,0,100.5260274
1,1,1,2,1,1,120,35,1,0.934,100,20,0,69.45753425
1,2,3,4,2,2,1125,0,74,0.9,0,0,0,138.1315068
1,1,2,4,2,3.6,1125,15,14,0.9,100,50,0,112.0821918
1,2,3,4,1,2,1125,0,74,0.9,0,0,0,149.2630137
1,1,1,2,2,1,1120,0,3,1,0,0,0,80.75342466
1,2,4,6,6,1,1125,0,1,1,100,35,0,124.8082192
1,2,3,5,1,6,1125,0,1,0.934,175,35,0,113.0246575
1,1,1,2,1,1,1125,0,1,1,36,5,0,25
2,2,2,4,1,3,30,0,1,1,0,50,0,291.5068493
1,1,1,2,2,1,1125,0,2,1,200,25,0,53.8109589
1,1,2,3,2,2,1125,25,74,0.9,150,30,0,74.68767123
1,1,1,2,1,2.1,1125,0,1,1,0,20,0,94.9369863
1,2,2,4,1,2,7,0,2,1,0,0,0,150.7671233
1,1,4,4,1,1,1125,7,3,0.88,200,19.6,1,57.70958904
1,1,1,2,1,2,1125,0,5,0.7,0,20,0,110
1,2,2,4,4,2,14,0,4,0.9,200,30,0,161.0410959
2,2,2,4,2,2,1124,10,1,1,250,65,0,137.0684932
1,3,4,6,1,2,1125,0,74,0.9,0,0,0,215.4931507
1,1,2,4,1,2,1125,0,1,1,0,14,0,78.36986301
1,2,3,5,5,2.4,1124,50,2,1,100,0,0,101.6849315
2,1,1,1,1,1,100,35,3,1,0,5,0,65
1.5,4,4,8,1,3,365,0,29,0.79,100,0,0,175.6986301
2,3,4,8,8,3.5,1125,0,29,0.79,100,0,0,206.3013699
1,1,2,4,1,2,365,0,29,0.79,100,0,0,71.42465753
2,2,2,6,4,1,1125,20,1,1,100,60,0,57.20273973
1,1,1,2,1,2,3,0,2,1,86,9,1,58.93150685
2,2,3,6,1,2,14,0,1,1,200,30,0,250
2,3,3,7,7,2.2,30,0,90,1,200,0,0,225.9561644
1,1,1,1,1,3,1125,0,1,1,85,14.4,1,30
1,1,2,4,1,1,2,10,2,1,150,5,0,121.8493151
1,1,1,2,1,2,1125,0,2,0.966,50,20,0,58
2,2,4,5,4,2.3,1125,12,7,1,90,0,0,110.3589041
1,2,2,6,4,2,1125,0,14,1,100,30,0,144.9342466
1,1,1,4,1,2,1125,0,14,1,32,15,0,97.31232877
1,2,3,4,1,2.1,28,0,39,0.99,50,51,1,196.1041096
1.5,0,1,2,1,2,90,0,3,1,100,32,0,74.41369863
3,3,4,5,4,2.1,21,18,39,0.99,0,0,0,264.4109589
2,1,1,2,1,1,1125,10,3,1,15.4,10,0,53.43013699
1,3,4,5,1,2,90,0,1,1,300,25,0,115.5342466
1,2,3,4,4,2.2,1125,0,90,1,200,0,0,147.9178082
2,2,2,4,4,2.2,365,0,90,1,200,0,0,160.4712329
1,1,1,2,1,4,35,6,1,1,79,30,0,29.86575342
2,2,4,4,1,5,16,0,1,1,72.6,30,0,150
1,2,2,4,2,6.9,24,5,1,0.582,0,25,0,104.3753425
1,4,8,8,1,1,1125,0,2,1,100,20,0,180
1,1,1,2,1,2,1125,10,1,1,93,4,1,29.39726027
1,1,1,2,1,2,30,6,3,1,0,8,0,57.43013699
1,1,1,2,1,2.6,90,0,3,1,100,28,0,73.55068493
1,0,1,2,1,3.9,150,0,14,1,200,12.8,1,100.7534247
1,2,3,4,1,3.1,29,0,2,1,100,45,0,93.53150685
2,2,4,6,2,2.1,28,10,39,0.99,0,0,0,216.4410959
1,1,1,4,1,1,30,10,2,0.8,200,8,0,175.6986301
